Date,price,signal,position,daily_return,strategy_return,equity,buy_hold_equity
2026-01-13,95321.78125,0,0.0,0.04527528885126264,0.0,10805.437662732349,12497.619025669876
2026-01-14,96929.328125,0,0.0,0.016864423365986925,0.0,10805.437662732349,12708.384163985584
2026-01-15,95551.1875,0,0.0,-0.01421799419905967,-0.0,10805.437662732349,12527.696431662616
2026-01-16,95525.1171875,0,0.0,-0.00027284132392391136,-0.0,10805.437662732349,12524.278358382484
2026-01-17,95099.921875,0,0.0,-0.004451136256293897,-0.0,10805.437662732349,12468.53108889757
2026-01-18,93634.4296875,0,0.0,-0.01541002514624834,-0.0,10805.437662732349,12276.39071128088
2026-01-19,92553.59375,0,0.0,-0.011543146480490485,-0.0,10805.437662732349,12134.682535048833
2026-01-20,88310.90625,0,0.0,-0.04584033237499219,-0.0,10805.437662732349,11578.424654377182
2026-01-21,89376.9609375,0,0.0,0.012071608510981546,0.0,10805.437662732349,11718.194863978719
2026-01-22,89462.453125,0,0.0,0.000956534957143873,0.0,10805.437662732349,11729.403727000737
2026-01-23,89503.875,0,0.0,0.00046300848627667257,0.0,10805.437662732349,11734.834540465305
2026-01-24,89110.734375,0,0.0,-0.00439244250598092,-0.0,10805.437662732349,11683.289954429112
2026-01-25,86572.21875,0,0.0,-0.028487203509257375,-0.0,10805.437662732349,11350.465695839628
2026-01-26,88267.140625,0,0.0,0.019578126787931138,0.0,10805.437662732349,11572.68655233484
2026-01-27,89102.5703125,0,0.0,0.009464787027023913,0.0,10805.437662732349,11682.219565883193
2026-01-28,89184.5703125,0,0.0,0.0009202877056453396,0.0,10805.437662732349,11692.970568924326
2026-01-29,84561.5859375,0,0.0,-0.05183614563372574,-0.0,10805.437662732349,11086.852043622695
2026-01-30,84128.65625,0,0.0,-0.005119696877728619,-0.0,10805.437662732349,11030.09072183112
2026-01-31,78621.1171875,1,0.0,-0.06546567255435032,-0.0,10805.437662732349,10307.998414390946
2026-02-01,76974.4453125,1,1.0,-0.02094439679701987,-0.02194439679701987,10568.318851095888,10092.10360541689
2026-02-02,78688.765625,1,1.0,0.022271291537603544,0.022271291537603544,10803.688961290996,10316.86778704083
2026-02-03,75633.546875,1,1.0,-0.03882661934945053,-0.03882661934945053,10384.21824242109,9916.298688594788
2026-02-04,73019.703125,1,1.0,-0.03455931736640505,-0.03455931736640505,10025.346748579246,9573.598175115576
2026-02-05,62702.09765625,1,1.0,-0.14129892381358544,-0.14129892381358544,8608.776042146972,8220.859055948038
2026-02-06,70555.390625,1,1.0,0.1252476912623226,0.1252476912623226,9687.005366020276,9250.502672898487
2026-02-07,69281.96875,1,1.0,-0.018048541205989532,-0.018048541205989532,9512.169050509016,9083.544594230563
2026-02-08,70264.7265625,1,1.0,0.014184900201757111,0.014184900201757111,9647.098219192729,9212.393767777934
2026-02-09,70120.78125,1,1.0,-0.00204861414171964,-0.00204861414171964,9627.335037354333,9193.521127626173
2026-02-10,68793.9609375,1,1.0,-0.018921927121284043,-0.018921927121284043,9445.167305405328,9019.561990861246
2026-02-11,66991.96875,1,1.0,-0.02619404614799148,-0.02619404614799148,9197.760157132041,8783.303167837956
2026-02-12,66221.84375,1,1.0,-0.011495780977477277,-0.011495780977477277,9092.024720882284,8682.332238361709
2026-02-13,68857.84375,1,1.0,0.039805596623848194,0.039805596623848194,9453.93818941578,9027.937653196168
2026-02-14,69767.625,1,1.0,0.013212456278809848,0.013212456278809848,9578.847934406007,9147.218884726843
2026-02-15,68788.1875,1,1.0,-0.014038567315427408,-0.014038567315427408,9444.374632874606,9018.805036664657
2026-02-16,68843.15625,1,1.0,0.000799101589935125,0.000799101589935125,9451.92164765968,9026.01197810877
2026-02-17,67494.21875,1,1.0,-0.019594358734823403,-0.019594358734823403,9266.717304161992,8849.153061464895
2026-02-18,66425.3203125,1,1.0,-0.015836888807606253,-0.015836888807606253,9119.961332604458,8709.010008388985
2026-02-19,66957.5234375,1,1.0,0.008012052068341324,0.008012052068341324,9193.030937662545,8778.787050039904
2026-02-20,68005.421875,1,1.0,0.015650197075734784,0.015650197075734784,9336.903683560291,8916.176797458937
2026-02-21,68003.765625,1,1.0,-2.435467576455963e-05,-2.435467576455963e-05,9336.676286298432,8915.959646863976
2026-02-22,67659.390625,1,1.0,-0.005064057803784272,-0.005064057803784272,9289.394817889395,8870.808711836049
2026-02-23,64616.73828125,1,1.0,-0.04497014110892317,-0.04497014110892317,8871.649422112409,8471.887192314516
2026-02-24,64080.04296875,1,1.0,-0.008305824880296298,-0.008305824880296298,8797.963055612961,8401.521180889527
2026-02-25,67960.125,1,1.0,0.060550552894326426,0.060550552894326426,9330.684582974183,8910.237933545783
2026-02-26,67453.7734375,1,1.0,-0.007450715585058165,-0.007450715585058165,9261.164305932554,8843.850284907738
2026-02-27,65881.796875,1,1.0,-0.023304501473983996,-0.023304501473983996,9045.337488714142,8637.748762907411
2026-02-28,66995.859375,1,1.0,0.016910019957618205,0.016910019957618205,9198.29432617169,8783.813266877067
2026-03-01,65738.1015625,1,1.0,-0.018773664883674046,-0.018773664883674046,9025.608630990742,8618.908900203947
2026-03-02,68775.8515625,1,1.0,0.04620988327616793,0.04620988327616793,9442.6809523252,9017.187674450297
2026-03-03,68293.6484375,1,1.0,-0.007011227255569463,-0.007011227255569463,9376.47617026661,8953.966122458605
2026-03-04,72710.578125,1,1.0,0.06467555605177866,0.06467555605177866,9982.904980384854,9533.068860297404
2026-03-05,70841.125,1,1.0,-0.025710882421896564,-0.025710882421896564,9726.235684205214,9287.965247710456
2026-03-06,68136.4921875,1,1.0,-0.03817885179689062,-0.03817885179689062,9354.899173476315,8933.361399023446
2026-03-07,67272.59375,1,1.0,-0.01267893913767526,-0.01267893913767526,9236.28897621672,8820.09585355037
2026-03-08,65969.78125,1,1.0,-0.01936617019467901,-0.01936617019467901,9057.417431936068,8649.284376117132
2026-03-09,68402.3828125,1,1.0,0.03687448277691541,0.03687448277691541,9391.405015033328,8968.222263876905
2026-03-10,69926.921875,1,1.0,0.022287806357257578,0.022287806357257578,9600.71883143097,9168.10426506304
2026-03-11,70204.8828125,1,1.0,0.003975020350486469,0.003975020350486469,9638.881884165206,9204.547666092049
2026-03-12,70493.4609375,1,1.0,0.004110513591636167,0.004110513591636167,9678.502639158243,9242.383084378382
2026-03-13,70968.265625,1,1.0,0.006735442992662266,0.006735442992662266,9743.691641938625,9304.634628759559
2026-03-14,71214.625,1,1.0,0.0034714019404360474,0.0034714019404360474,9777.51591201146,9336.934755464883
2026-03-15,72789.9140625,1,1.0,0.022120302711697182,0.022120302711697182,9993.79752375359,9543.470578655131
2026-03-16,74861.0859375,1,1.0,0.028454105238008953,0.028454105238008953,10278.162090221827,9815.021494836026
2026-03-17,73922.4765625,1,1.0,-0.01253801442025071,-0.01253801442025071,10149.294345720951,9691.960613798703
2026-03-18,71245.578125,1,1.0,-0.0362122396594321,-0.0362122396594321,9781.765666499585,9340.993013282048
2026-03-19,69912.7890625,1,1.0,-0.01870697238447039,-0.01870697238447039,9598.778446305017,9166.251314939049
2026-03-20,70522.5859375,1,1.0,0.008722250723753211,0.008722250723753211,9682.501398555447,9246.20165710488
2026-03-21,68711.5234375,1,1.0,-0.025680602546325204,-0.025680602546325204,9433.848928484907,9008.753627285596
2026-03-22,67845.2109375,1,1.0,-0.012607965253281006,-0.012607965253281006,9314.907288989867,8895.171574577409
2026-03-23,70914.859375,1,1.0,0.04524488014825101,0.04524488014825101,9736.359152872283,9297.632546367293
2026-03-24,70517.859375,1,1.0,-0.005598262529164066,-0.005598262529164066,9681.852458256273,9245.581958473029
2026-03-25,71309.8828125,1,1.0,0.011231529778693128,0.011231529778693128,9790.594472454093,9349.423987560967
2026-03-26,68791.625,1,1.0,-0.03531428903229905,-0.03531428903229905,9444.84658945582,9019.255726578729
2026-03-27,66338.375,1,1.0,-0.035662044616623034,-0.035662044616623034,9108.024048985488,8697.610626448746
2026-03-28,66319.6953125,1,1.0,-0.0002815819275042708,-0.0002815819275042708,9105.459394018018,8695.161536483869
2026-03-29,65954.921875,1,1.0,-0.005500227885263609,-0.005500227885263609,9055.377292350904,8647.336166534029
2026-03-30,66691.4453125,1,1.0,0.011167073154841889,0.011167073154841889,9156.499353019282,8743.901602100226
2026-03-31,68233.3125,1,1.0,0.02311941479563351,0.02311941479563351,9368.192259637684,8946.055490171386
2026-04-01,68078.5546875,1,1.0,-0.002268068291422898,-0.002268068291422898,9346.944559825646,8925.765225380817
2026-04-02,66888.5703125,1,1.0,-0.017479577533077273,-0.017479577533077273,9183.563917694799,8769.746620081729
2026-04-03,66931.1015625,1,1.0,0.0006358522809097877,0.0006358522809097877,9189.403307758746,8775.322883473109
2026-04-04,67290.515625,1,1.0,0.005369911059425414,0.005369911059425414,9238.7495862106,8822.445586875101
2026-04-05,68981.8984375,1,1.0,0.02513553056906015,0.02513553056906015,9470.97045885469,9044.20243761787
2026-04-06,68859.828125,1,1.0,-0.0017695992030517527,-0.0017695992030517527,9454.210637078573,9028.197824192022
2026-04-07,71940.703125,1,1.0,0.04474125312086663,0.04474125312086663,9877.203868250097,9432.130708269455
2026-04-08,71123.359375,1,1.0,-0.011361353371537541,-0.011361353371537541,9764.98546478019,9324.968938246275
2026-04-09,71767.828125,1,1.0,0.009061281070850802,0.009061281070850802,9853.468742729336,9409.465102772678
2026-04-10,72979.046875,1,1.0,0.016876904061948084,0.016876904061948084,10019.764789377783,9568.267742586422
2026-04-11,73054.2734375,1,1.0,0.0010307967248304184,0.0010307967248304184,10030.093130106246,9578.13068163778
2026-04-12,70753.40625,1,1.0,-0.031495312720733026,-0.031495312720733026,9714.192210355473,9276.46446053955
2026-04-13,74484.640625,1,1.0,0.05273575609654846,0.05273575609654846,10226.477481435772,9765.665827768864
2026-04-14,74181.609375,1,1.0,-0.004068372317531099,-0.004068372317531099,10184.872363544444,9725.93546325291
2026-04-15,74805.078125,1,1.0,0.008404626904874313,0.008404626904874313,10270.4724158338,9807.678322122436
2026-04-16,75152.1328125,1,1.0,0.004639453579876829,0.004639453579876829,10318.121795850466,9853.180590424288
2026-04-17,77126.875,1,1.0,0.02627659540184779,0.02627659540184779,10589.246907587016,10112.088630220207
2026-04-18,75726.2109375,1,1.0,-0.01816051878803593,-0.01816051878803593,10396.940690170632,9928.447854664808
2026-04-19,73856.3515625,1,1.0,-0.024692366775663332,-0.024692366775663332,10140.21561730412,9683.290978724377
2026-04-20,75872.5234375,1,1.0,0.027298557704868998,0.027298557704868998,10417.028878472911,9947.630856280122
2026-04-21,76352.7734375,1,1.0,0.0063296958930805225,0.0063296958930805225,10482.965503383084,10010.596334457001
2026-04-22,78203.1015625,1,1.0,0.024233934691509473,0.024233934691509473,10737.009004765416,10253.192472249295
2026-04-23,78268.953125,1,1.0,0.0008420581944230676,0.0008420581944230676,10746.050191181474,10261.82625698955
2026-04-24,77455.3125,1,1.0,-0.010395445352393673,-0.010395445352393673,10634.340213664966,10155.150002919258
2026-04-25,77612.015625,1,1.0,0.0020231423764509593,0.0020231423764509593,10655.854997996828,10175.695317229382
2026-04-26,78657.5390625,1,1.0,0.013471154293320797,0.013471154293320797,10799.401664802097,10312.7736788896
2026-04-27,77366.625,1,1.0,-0.01641182876919478,-0.01641182876919478,10622.163733869607,10143.522203136205
2026-04-28,76350.671875,1,1.0,-0.013131671764148978,-0.013131671764148978,10482.676966291385,10010.320799032263
2026-04-29,75776.1328125,1,1.0,-0.007525003361340765,-0.007525003361340765,10403.794786884193,9934.993101371445
2026-04-30,76304.3203125,1,1.0,0.00697036758667724,0.00697036758667724,10476.313060845132,10004.243655259106
2026-05-01,78179.0,1,1.0,0.024568460603834108,0.024568460603834108,10733.699945553939,10250.032521374496
2026-05-02,78657.25,1,1.0,0.006117371672699878,0.006117371672699878,10799.361977544131,10312.735779965005
2026-05-03,78538.2265625,1,1.0,-0.00151319093281288,-0.00151319093281288,10783.020480919547,10297.130641690266
2026-05-04,79827.90625,0,1.0,0.016421044171065935,0.016421044171065935,10960.088936534235,10466.2202787927
2026-05-05,80927.0546875,0,0.0,0.013768974900303155,-0.001,10949.128847597702,10610.329403112439
2026-05-06,81427.53125,0,0.0,0.006184292316489204,0.0,10949.128847597702,10675.946781715526
2026-05-07,80009.9921875,0,0.0,-0.017408596831308243,-0.0,10949.128847597702,10490.093528400137
2026-05-08,80186.765625,0,0.0,0.0022093920105095144,0.0,10949.128847597702,10513.270257231283
2026-05-09,80664.3671875,0,0.0,0.0059561145630133705,0.0,10949.128847597702,10575.888499315273
2026-05-10,82138.9296875,0,0.0,0.01828022150812214,0.0,10949.128847597702,10769.218083727957
2026-05-11,81728.296875,0,0.0,-0.004999247178679611,-0.0,10949.128847597702,10715.380100606295
2026-05-12,80477.4921875,0,0.0,-0.015304426194186482,-0.0,10949.128847597702,10551.387356713913
2026-05-13,79277.1171875,0,0.0,-0.014915661104390687,-0.0,10949.128847597702,10394.006438720016
2026-05-14,81051.25,0,0.0,0.022378876470797504,0.0,10949.128847597702,10626.612624848805
2026-05-15,79065.6796875,0,0.0,-0.024497713637975926,-0.0,10949.128847597702,10366.28491182356
2026-05-16,78131.4375,1,0.0,-0.0118160267665125,-0.0,10949.128847597702,10243.796611836158
2026-05-17,77429.3515625,1,1.0,-0.008985959556932488,-0.009985959556932489,10839.791289741948,10151.746269772757
2026-05-18,76954.171875,1,1.0,-0.006136945201154598,-0.006136945201154598,10773.26808460485,10089.445559219137
2026-05-19,76750.90625,1,1.0,-0.002641385386229267,-0.002641385386229267,10744.811731724245,10062.79544516386
2026-05-20,77457.7734375,1,1.0,0.009209887179670861,0.009209887179670861,10843.770235540229,10155.472655925923
2026-05-21,77539.171875,1,1.0,0.0010508749979196708,0.0010508749979196708,10855.165682563944,10166.144788232092
2026-05-22,75488.2421875,1,1.0,-0.02645023976792371,-0.02645023976792371,10568.043947539589,9897.247821067926
2026-05-23,76673.3671875,1,1.0,0.015699464786268935,0.015699464786268935,10733.95658135373,10052.629314715758
2026-05-24,76981.125,1,1.0,0.004013881531345742,0.004013881531345742,10777.041411433893,10092.97937786356
2026-05-25,77279.9296875,1,1.0,0.0038815318365379436,0.0038815318365379436,10818.872840776061,10132.15559864426
2026-05-26,75825.734375,1,1.0,-0.01881724424932052,-0.01881724424932052,10615.291468028838,9941.49635197245
2026-05-27,74344.703125,1,1.0,-0.019532039646005694,-0.019532039646005694,10407.953174221393,9747.318651085103
2026-05-28,73536.5546875,1,1.0,-0.010870289388891785,-0.010870289388891785,10294.815711271573,9641.362476582066
2026-05-29,73372.5234375,1,1.0,-0.00223060831034394,-0.00223060831034394,10271.85200979255,9619.856373318764
2026-05-30,73754.8359375,1,1.0,0.0052105676905831455,0.0052105676905831455,10325.374189997226,9669.981286125629
2026-05-31,73579.6875,1,1.0,-0.002374738351372918,-0.002374738351372918,10300.854127915964,9647.017610708408
2026-06-01,71319.7734375,1,1.0,-0.030713830668280595,-0.030713830668280595,9984.475438492495,9350.720745359187
2026-06-02,66703.65625,1,1.0,-0.06472422674681189,-0.06472422674681189,9338.237986263532,8745.50257559044
2026-06-03,64014.3671875,1,1.0,-0.04031696632071802,-0.04031696632071802,8961.748559876494,8392.910442792609
2026-06-04,63801.57421875,1,1.0,-0.0033241439086123536,-0.0033241439086123536,8931.958417990665,8365.011200668672
2026-06-05,60922.66796875,1,1.0,-0.04512280904119048,-0.04512280904119048,8528.923363931819,7987.558397633479
2026-06-06,60867.4140625,1,1.0,-0.0009069515189049637,-0.0009069515189049637,8521.188043932276,7980.314069412404
2026-06-07,63239.51953125,1,1.0,0.03897168140434348,0.03897168140434348,8853.273069566905,8291.320326832145
2026-06-08,63090.58984375,1,1.0,-0.0023550097882448773,-0.0023550097882448773,8832.42352483007,8271.794186304982
2026-06-09,61643.78125,1,1.0,-0.022932240724538477,-0.022932240724538477,8629.876262377591,8082.103410800798
2026-06-10,61449.2890625,1,1.0,-0.0031550982687325035,-0.0031550982687325035,8602.648154722789,8056.603580321664
2026-06-11,63561.0546875,1,1.0,0.0343659895373587,0.0343659895373587,8898.28667120157,8333.476734669644
2026-06-12,63543.19921875,1,1.0,-0.000280918383714468,-0.000280918383714468,8895.786978892067,8331.135707854619
2026-06-13,64421.32421875,1,1.0,0.013819338824553329,0.013819338824553329,9018.720873264427,8446.266494994796
2026-06-14,65710.3984375,1,1.0,0.020010054657876974,0.020010054657876974,9199.185970882583,8615.276749214638
2026-06-15,66289.5,1,1.0,0.00881293640382963,0.00881293640382963,9280.257811810974,8691.202635306858
2026-06-16,65600.640625,1,1.0,-0.010391681563445165,-0.010391681563445165,9183.82032780396,8600.886425117375
2026-06-17,64418.4453125,1,1.0,-0.01802109402037566,-0.01802109402037566,9018.317838210369,8445.889042191762
2026-06-18,62896.47265625,1,1.0,-0.0236263487711752,-0.0236263487711752,8805.247915635498,8246.343521998293
2026-06-19,63540.8359375,1,1.0,0.010244823819797633,0.010244823819797633,8895.456129220824,8330.825858538696
2026-06-20,64239.67578125,1,1.0,0.01099827903487749,0.01099827903487749,8993.290837872506,8422.450605921877
2026-06-21,63237.5390625,1,1.0,-0.015599965388407244,-0.015599965388407244,8852.995812073816,8291.060667983926
2026-06-22,63952.10546875,1,1.0,0.01129971875635083,0.01129971875635083,8953.0321749014,8384.747321723986
2026-06-23,62668.01953125,1,1.0,-0.02007886883610832,-0.02007886883610832,8773.265416176098,8216.391080027179
2026-06-24,60995.1328125,1,1.0,-0.026694424544815853,-0.026694424544815853,8539.068144512343,7997.059248310695
2026-06-25,59721.67578125,1,1.0,-0.02087801063020267,-0.02087801063020267,8360.789389019188,7830.096560314104
2026-06-26,60016.4296875,1,1.0,0.004935459402204856,0.004935459402204856,8402.053725619078,7868.741684002878
2026-06-27,59940.09765625,1,1.0,-0.0012718522519159503,-0.0012718522519159503,8391.367554667431,7858.733807172333
2026-06-28,59532.33984375,1,1.0,-0.006802755224698642,-0.006802755224698642,8334.283135192549,7805.272764706076
2026-06-29,60138.37890625,1,1.0,0.010179997360940662,0.010179997360940662,8419.126115514142,7884.730420852206
2026-06-30,58558.859375,1,1.0,-0.026264750729518727,-0.026264750729518727,8197.999866729782,7677.63994177907
2026-07-01,60003.7578125,1,1.0,0.024674292718837698,0.024674292718837698,8400.279715150466,7867.0802770923665
2026-07-02,61485.30078125,1,1.0,0.024690836420271145,0.024690836420271145,8607.689647481766,8061.325069319195
2026-07-03,62544.19921875,1,1.0,0.017221977026140145,0.017221977026140145,8755.931080838842,8200.157024463258
2026-07-04,63088.3046875,1,1.0,0.008699535297381988,0.008699535297381988,8832.103612338044,8271.494579941651
2026-07-05,63547.8828125,1,1.0,0.00728468021571449,0.00728468021571449,8896.442662785983,8331.749772862542
2026-07-06,63995.015625,1,1.0,0.0070361559301554966,0.0070361559301554966,8959.039420585033,8390.373263435442
2026-07-07,63297.39453125,1,1.0,-0.010901178582999993,-0.010901178582999993,8861.375331929099,8298.908306112704
2026-07-08,62257.57421875,1,1.0,-0.01642753734494773,-0.01642753734494773,8715.804757736236,8162.57767999174
2026-07-09,63193.1484375,1,1.0,0.015027476262771566,0.015027476262771566,8846.781306844068,8285.240622320845
2026-07-10,64127.140625,1,1.0,0.014779959704393386,0.014779959704393386,8977.536378072804,8407.69614485995
2026-07-11,63802.02734375,1,1.0,-0.005069823448876076,-0.005069823448876076,8932.021853630113,8365.070609793715
2026-07-12,63758.21875,1,1.0,-0.0006866332556169086,-0.0006866332556169086,8925.888830385513,8359.326874127446
2026-07-13,62239.12109375,1,1.0,-0.023825911169295333,-0.023825911169295333,8713.221396005743,8160.158294589382
2026-07-14,64956.11328125,1,1.0,0.043654089899621606,0.043654089899621606,9093.589146142283,8516.38257837653
2026-07-15,64712.375,1,1.0,-0.0037523532264722714,-0.0037523532264722714,9059.466787569543,8484.426102730687
2026-07-16,63789.28125,1,1.0,-0.014264562998962727,-0.014264562998962727,8930.237452841247,8363.399472078241
2026-07-17,63899.4609375,1,1.0,0.0017272445360874134,0.0017272445360874134,8945.662156687631,8377.845108119505
2026-07-18,64796.6015625,1,1.0,0.014039877830542169,0.014039877830542169,9071.25816048083,8495.469029920709
2026-07-19,64690.8046875,1,1.0,-0.0016327534538667088,-0.0016327534538667088,9056.447032388389,8481.598023519888
2026-07-20,65230.02734375,1,1.0,0.008335383349377112,0.008335383349377112,9131.935990186676,8552.295394461244
2026-07-21,66505.125,1,1.0,0.019547709976119876,0.019547709976119876,9310.444426443335,8719.473184462278
2026-07-22,66100.796875,1,1.0,-0.0060796536357160536,-0.0060796536357160536,9253.840149135976,8666.461807614834
2026-07-23,65044.8125,1,1.0,-0.01597536527429344,-0.01597536527429344,9106.006672563608,8528.011914602474
2026-07-24,64098.49609375,1,1.0,-0.01454868374399576,-0.01454868374399576,8973.526261313764,8403.940566291894
2026-07-25,64311.8125,1,1.0,0.003327947132145015,0.003327947132145015,9003.38968230033,8431.908436198202
2026-07-26,65340.30078125,1,1.0,0.0159922142024842,0.0159922142024842,9147.373818648115,8566.753322045617
2026-07-27,64916.30078125,0,1.0,-0.006489103890407466,-0.006489103890407466,9088.015559614514,8511.16276973537
